Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.538787e+002,1.214886e-004,-1.071896e-001
1.000000e+003,3.528554e+002,1.145165e-004,-1.058624e-001
1.000000e+003,3.518756e+002,9.266259e-005,-9.653941e-002
1.000000e+003,3.508669e+002,5.314626e-005,-5.134280e-002
1.000000e+003,3.498618e+002,4.901525e-005,-4.427218e-002
1.000000e+003,3.488872e+002,4.827975e-005,-4.283386e-002
1.000000e+003,3.478624e+002,4.785390e-005,-4.167021e-002
1.000000e+003,3.468754e+002,4.756652e-005,-4.100658e-002
1.000000e+003,3.458750e+002,4.736079e-005,-3.979840e-002
1.000000e+003,3.448950e+002,4.715593e-005,-4.019630e-002
1.000000e+003,3.438615e+002,4.705500e-005,-3.820639e-002
1.000000e+003,3.428818e+002,4.688733e-005,-3.797473e-002
1.000000e+003,3.418750e+002,4.684871e-005,-3.797492e-002
1.000000e+003,3.408536e+002,4.671690e-005,-3.789222e-002
1.000000e+003,3.398455e+002,4.663557e-005,-3.663711e-002
1.000000e+003,3.388851e+002,4.658285e-005,-3.628946e-002
1.000000e+003,3.378665e+002,4.652830e-005,-3.529852e-002
1.000000e+003,3.368882e+002,4.648220e-005,-3.472941e-002
1.000000e+003,3.358637e+002,4.636576e-005,-3.468934e-002
1.000000e+003,3.348670e+002,4.635098e-005,-3.362828e-002
1.000000e+003,3.338781e+002,4.633150e-005,-3.409095e-002
1.000000e+003,3.328445e+002,4.629384e-005,-3.349784e-002
1.000000e+003,3.318705e+002,4.627597e-005,-3.274813e-002
1.000000e+003,3.308653e+002,4.626293e-005,-3.206158e-002
1.000000e+003,3.298774e+002,4.623751e-005,-3.224246e-002
1.000000e+003,3.288657e+002,4.622612e-005,-3.204502e-002
1.000000e+003,3.278818e+002,4.619922e-005,-3.136147e-002
1.000000e+003,3.268489e+002,4.620504e-005,-3.069155e-002
1.000000e+003,3.258736e+002,4.621454e-005,-3.127570e-002
1.000000e+003,3.248898e+002,4.619285e-005,-3.008754e-002
1.000000e+003,3.238788e+002,4.621064e-005,-3.028094e-002
1.000000e+003,3.228871e+002,4.622453e-005,-2.962749e-002
1.000000e+003,3.218873e+002,4.619682e-005,-2.923471e-002
1.000000e+003,3.208654e+002,4.620166e-005,-2.880505e-002
1.000000e+003,3.198931e+002,4.620515e-005,-2.868408e-002
1.000000e+003,3.188686e+002,4.621360e-005,-2.839972e-002
1.000000e+003,3.178830e+002,4.623237e-005,-2.842357e-002
1.000000e+003,3.168622e+002,4.626039e-005,-2.751073e-002
1.000000e+003,3.158780e+002,4.627329e-005,-2.718866e-002
1.000000e+003,3.148943e+002,4.632166e-005,-2.656538e-002
1.000000e+003,3.138450e+002,4.628774e-005,-2.668902e-002
1.000000e+003,3.128749e+002,4.634897e-005,-2.623458e-002
1.000000e+003,3.118669e+002,4.641297e-005,-2.612611e-002
1.000000e+003,3.108810e+002,4.637107e-005,-2.664984e-002
1.000000e+003,3.098714e+002,4.639796e-005,-2.537257e-002
1.000000e+003,3.088688e+002,4.643240e-005,-2.441845e-002
1.000000e+003,3.078863e+002,4.647729e-005,-2.498345e-002
1.000000e+003,3.068453e+002,4.651844e-005,-2.426751e-002
1.000000e+003,3.058876e+002,4.650686e-005,-2.430166e-002
1.000000e+003,3.048812e+002,4.657904e-005,-2.368536e-002
1.000000e+003,3.038454e+002,4.662082e-005,-2.205409e-002
1.000000e+003,3.028823e+002,4.662415e-005,-2.315372e-002
1.000000e+003,3.018701e+002,4.667127e-005,-2.285028e-002
1.000000e+003,3.008633e+002,4.673231e-005,-2.313799e-002
1.000000e+003,3.000087e+002,4.675636e-005,-2.371593e-002
